Content,Label
የመቶ አመት እቅዳችሁ እንዲሳካ ስንት ሰው መሞት አለበት በወታደራዊ አገዛዝ ዘላለም አትገዙ ነገር ዙሩን አከረራችሁት እያንዳንዱን ሰው ገድላችሁ ዛፉንና ተራራውን ለመግዛት ነው ወይስ ሌላ ነው አላማችሁ የሚበጀው ወደ ሰላማዊ ድርድሩ መምጣት ብቻ ነው ወደ ሰላማዊ ድርድር መጥታችሁ እርቅ ካላወረዳችሁ የከፋ ጥፋት ትፈጽማላችሁ እንዴት እንደ አንድ የመንደር ጎረምሳ ይመስል በዚህ ዘመን በጉልበት ልግዛ ይባላል ,መልካም
የመንግስት ልፍስፍስነት እያወቁ ከታሰርን ቄሮ እና ፋኖ እንደ ዉሻ እየጮሁ ያስፈቱናል በማለት የኣስቸኳይ ጊዜ ዋጋ እንደሌለው እና ጃዋር ውጭ ኣገር የተንዳላጠጠ ኑሮው እየኖረ በድሃው ህብረተሰብ እና በኦህዴድ እየቀለደ በፈስቡክ ቅራቅምቦ እየመታ መንግስትም ከእንቅልፉ ላይነቃ መልፈስፈስ ነው መታገስ ነው ግራ የገብቶት ህፃኑ በኣግባቡ ላይማር ነገዴው ሱቁ ዘጋግቶ ህዝቡ የጅዋራውያን ጠመንጃ ኣላማ መለማመጃ እስከ መቸ,መልካም
የምታሳዝኑ ወያኔ ከሌለ ኢትዮጵያ የለችም ብላችሁ ወያኔን እንደ እግዚአብሔር እያያችሁ ወያኔ በስተት ነው የገደለነው ሲል የምትቀበሉ የህዝብ ስቃይ ምንም የምያመስላችው ወያኔን የዘላለም ያደረጋችሁ ትግሬዎች እናንተ ናችሁ,መልካም
የሞያሌው አልበቃ ብሏችሁ ወደ ጎንደር ደግሞ መጣችሁ ግምቦት የለም አታስቡ ለሀገራችን እኛው እንበቃለን ዳር ድንበር በማስጠበቅ ብዙ ልምድ አለን,መልካም
የሞያሌው ጭፍጨፋ ስህተት ሚስጢር ሲጋለጥ ከውስጥ አዋቂ,መልካም
የስብሀትን ቤተሰብ ጠባቂ የግል ጦር ቄሮ መንገድ ዘግቶበት እዩት ይሄን ማፈሪያ የትግሬ ጠባቂ ባዶ ጭንቅላት ,መልካም
የሶስት ሺ አመት ድንግል ሸርሙጣ ሃሀሀሃ ኧረ አታባልጉኝ ,መልካም
የቀድሞው የኢትዮጵያ ፕሬዝዳንት ኮሎኔል መንግስቱ ኃማርያም አሁን ያሉበት ደረጃ ይህን ይመስላል ደግሞ የቀደመው ስርዓት ናፋቂ እንዳትሉኝ,መልካም
የትግራዩ ገዢ ቡድን የሚዘውረውን የኢትዮጵያ ቴሌቪዥንን እየተመለከትኩ ነበር ተከታታይ ዜናዎቹ በስህተት ገደልናቸው ስላሏቸው የሞያሌ ሰማዕታትና የኢህአዴግ ስራ አስፈጻሚ ኮሚቴ ስብሰባ የሚያትቱ ናቸው,መልካም
የትግሬ የበላይነትን ለማስጠበቅ የተቋቋመ የትግሬ መከላከያ ድርጅት ኢህአዴግ ወያኔ ትሐት ወዘተ,መልካም
የአዲስ አበባ ልጅ እምላለው ዘረኛ እና ሆዳም አይደለም ብሄሩን እንኳን በቅጡ አያውቅም ለምን እንደማያውቅ ታቃላቹ ስለማይጠይቅ ያለውን ተካፍሎ በልቶ ሀዘን ተጋርቶ,መልካም
የአገሪቱን ሉዓላዊ ድንበር ለመጠበቅ ወይም ከውጭ ወራሪ ለመከላከል የሰለጠነው ሰራዊት በየመንደሩ እየዞረ እንዲሁም ግቢ ድረስ እየገባ ስለቀጠፈው ዜጎቻችን ህይወት ማውራት የምትጀምሩት መቼ ነው,መልካም
የኢትዮጵያ ህዝብ ከዚሁ መድረክ ጥሩ ነገር ይጠብቃል ሙሰኛ እና ወንጀለኛ ባለስልጣናት ተጋልጠው በህግ የሚጠየቁ ከሆነ ህዝብ ሙሉ ድጋፍ ይሰጣችኋል ካልሆነ ግን መሰብሰባቹህ ትርጉም የለውም ,መልካም
የእሳቸው ስም በወርቅ ይጻፋል የእኛም ትውልድ ስም በወርቅ ይጻፋል ገዳይ ነው መርቅኖ መሆን አለበት,መልካም
የወያኔን እድሜ ለማራዘም የተቆዋቃመው ህገወጡ ኮማንድ ፓስት ባወጣው የአፈፃፀም መመሪያ በኮማንድ ፓስቱ ያልተፈቀደ ማንኛውንም ስብሰባ ማድረግ ይከለክላል ታድያ ከዛሬ ጀምሮ ስብሰባ የተቀመጡት ወያኔና አሽከሮቹ ኮማንድ ፓስቱን አስፈቅደው ነው የተሰበሰቡት ,መልካም
የወይን ጠጅ ከሚጠጡ ጋር አትቀመጥ ለሥጋም ከሚሣሡ ጋር ሰካርና ሆዳም ይደኸያሉና የእንቅልፍም ብዛት የተቦጫጨቀ ጨርቅ ያስለብሳልና የወለደህን አባትህን ስማ እናትህም ባረጀች,መልካም
ያሁኑ ስብሰባ ደሞ እነማንን እንጨፍጭፍ ይሆናል እየገደሉ በስተት የሚል ደነዝ ስርአት,መልካም
የፌደራል ጠቅላይ አቃቤ ህግ ጌታቸው አምባዬ ዛሬ በሰጡት መግለጫ ከመንግስት ተቋማት ከአሰራር ውጭ በተካሄደ ክፍያ በመንግስት ላይ ደረሰ ያሉት ጉዳት የገንዘብ መጠን ሲደመር አራት ቢሊዮን ብር ይጠጋል ,መልካም
ያልተጠበቀ አደጋ ቢነሳ ለማምለጥ እንዲችሉ ይሆናላ,መልካም
ያስፈራል ግን ኢትዮጵያ አትፈርስም አንዳንዶች ቢጨነግፉም አንዳንዶች ቢክዱም አንዳንዶች ሆዳም ቢሆኑም አንዳንዶች ቢወላውሉም ኢትዮጵያ ልጆች,መልካም
ይሄ ሊገባ ሲል የሚያዘው መሳርያ ግን እስካሁን በመሳርያ ብዛት ከአለም አንደኛ ሳያደርገን አይቀርም የውሸት ስታይል እንኮን አስቡልን ይሰለቻል እኮ ,መልካም
ይሄ የመግስት ወታደር ነን ባዮች ነገር ግን የህዝብ ገዳዮች ነን ባዮች የሚይዙት ይመስላል እንደዛ እንደዛም ይሸታል ,መልካም
ይህ ስብሰባ ለህዝብ ዳንታ ብኖር ኖሮ በዚህ ሃዘን ላይ መሰብሰብ አይገባም ነበረ ሙሉ ወገኖቻችን በሃዘን ተውጧል,መልካም
ይህ ነዳጅ በዝህ ከቀጠለ ሚዲያችሁም አመድ ይሆናል አጣቃለይ የኢትዮጵያ ህዝብ ነው በእናንተ ለይ የሚነሳው የመጃማርያ ተጎጂ ትግርይ የእትዮ ሶማሌ ከደቡብ ከኦሮሚያ የሚሄድ ነገር ይቆማል ስለዝህ የግድ ህዝብ በእናንተ ለይ መነሰቱ አይቀርም,መልካም
ይህ እንዲሆን አንፈቅድም ነገር ግን ኢህዴግ ያሉበትን ችግሮች በመቅረፍ እንዲሁም ሁሉም ዜጋ በእኩል የሚታይበትን መንገድ በመፍጠርና የተወሰኑ ሰዎችን የበላይነት በማስወገድ ወደ ጥሩ መንገድ መምጣት አለበት,መልካም
ይህ የኢህአዴግ አርማ የጫካው የህወሀት አርማ ነው ,መልካም
ይህ የእኔ ሁልግዤ ጥያቄ ነው እነዚህ ስዎች እኮ በአካል እንኳን ተቀረራብው መወያየት የማይችሉ ሁሉም ምክንያት አልባዎች ናቸው ,መልካም
ይህ ፅሁፍ አረብ ሀገር ያሉትን ጠንካራ የሀገሬ ልጆች አይመለከትም ዋነኛ ታርጌቱ የምዕራቡ ሀገር በርገር ሆዳቸውን ነፍቷቸው እኛ ላይ ሊፈሱ ለሚሞክሩት ዲያስፖራዎችን ነው,መልካም
ይህች ልጅ እንዴት ሆና ይሆን እንዴት እንደሆነች ሳስብ ትካዜ ይይዘኛል እኛ ወንድሞቿ ልናድናት አልቻልም ምክንያቱም ፈሪዎች ነንና ብዛት ቢኖረንም ጥቂት ትግሬዎች,መልካም
ይህችን ትግሬን ተመልከቷት,መልካም
ይህን ደፋር ሆዳም አዞ ተመልከቱ የመኪና መንገድ ዘግቶ ሲመገብ ለማየት ይህን ሊንክ ይጫኑ ,መልካም
ይቅርታ አድርጉልኝና በፌስቡክ የአማራና የኦሮሞ ብሄርተኝነት ያለ ቅጥ ወደ ሰማይ እየተጠለዙ የመጡበት ሁኔታ አልተመቸኝም ጤናማም አይመስለኝም,መልካም
ይቺ የፖለቲካ ልዩነቶች ሊኖሩ ቢችሉም አገርን በሚመለከት ግን ልዩነቶችን አቻችሎ መንቀሳቀስ አማራጭ የለውም የምትል የማጭበርበሪያ አባባል በጣም ታዝናናኛለች እያቻቻሉ ይንጯችሁ አቦ ,መልካም
ይቺ ዳር ዳርታ ለምን እንደሆነች መገመት አያዳግትም ይኼ ሁሉ ዙሪያ ጥምጥም መሔድ ለምን አስፈለገ እውነቱ አይኑን አፍጥጦ መጥቷል የሕዝብን እምቢተኝነት በጠበንጃ ሐይል መመከት እማትችሉበት ደረጃ ስለተደረሰ ተገዳችሁም ቢሆን ተስፈንጥራችሁ ትለቃላችሁ ,መልካም
ዲያሰፓራዎች ተዋቸው ኣገርቤት ያለውን ኣዳምጡ ዲያስፖራ በራሱ ትንሽ ካምፓኒ ውስጥ የተቸገሩ ቤተሰቦቹንና ጥቂት ህብረተሰቦችን ቀጥሮ ቢያሰራ ራሱን ቤተሰቡን ማህበረሰቡን ቀየረ ማለት አይደለም ,መልካም
ድራማው ተጀመረ ይልሀል በግብፅ እና በሻቢያ መንግስት የዶላር ድጎማ ብላ ብላ ተረት ተረት ዶክመንተሪ ምናምን,መልካም
ጀግናና ብርጭቆ ቶሎ ይሰበራል ፈሪ እና ተራራ እንዳለ ይኖራል ,መልካም
ገለልተኛ ሚዲያ ስለሌላ ነው ,መልካም
ጋምቤላ ሚሽን መተማ ላይ ወያኔ ስክሪፕቱን ፅፌ ተዋንያን ይዞ ለፊልም ቀረፃ ይሄዳላ የዚህም የግድያ አርዕስት በስህተት የሚል እንዳይሆን አክተሯ ሴት ናት እንደ ሞያሌው ስህተት ግድያ,መልካም
ግብር በዛብን እያልሽ ምትንጫጭ ነጋዴ ሁላ የመንግስት ሰራተኛ ከሚያገኘው ከንፁህ ደመወዙ እና ከዚያ በላይ ግብር ስከፍል እንደፈለጋችሁ የሸቀጦች ዋጋ ጭማሪ ,መልካም
ግብጽ ና ኤርትራ ሻዕብያ እንደዚህ እኩይ ተግባር እየሰሩ ነው ሰሙንን አንድ ግብጻዊ ምሁር ነኝ ባይ እንደጻፈው ኢትዮጵያ መፈረካከች ጀምራለች እና ግዜው አሁን ነው ግብጽ በኢትዮጵያ ህዳሴ ግድብ ላይ ከፍተኛ ጫና እና ብሎም ሃይል መጠቀም አለባት ብሎ የዛተው ,መልካም
ጎንደር ትግሬን ለምን አያስተናግድም ,መልካም
ጣልያኖች አፍርሰውት ነበር ሃይለስላሴ  በእንግሲዞች እርዳታ በድል ከገባ በኋላ እንደገና ሃውልቱ ቦታው ተመልሷል,መልካም
ጽፈት ቤት ተቃጠለ ከህዝብ በልጦባችሁ ነው ለህዝብ የማያገለግል ተቋም ገና ይነዳል ጥያቄው እስካልተመለስ ድረስ ጅማ በር ገና ብዙ ለማድረግ ተዘጋጅቶአል በቴሌቶን የተሰበሰበውን ሚሊዮን ብር በእርዳታ የተገኘውን ሚሊዮን ይሮ እኛ የጉራጌ ህዝቦች እንጂ ደቡብ ህዝብ አይደለንም ከሱማሌ ከአፋር ከጋምቤላ ህዝብ በቁጥር አናስም ህገመንግስቱ ይከበር ይተርጎም ነው ጥያቄያችን በመንግስት በጀት የሚገባንን ባናገኝም እንኳን በእርዳታ እና ከኪሳችን የሰበሰብነውን ገንዘብ ለልማት ይዋልልን እራስን በራስ የማስተዳደር መብታችን ይከበር,መልካም
ፈስ ያለበት ዝላይ አይችልም አሉ ነጥቤን ተከትለህ አውራ ከምትቀባጥር ታሪክ ሀይማኖት ነገስታቶቻችንን እንደፈለጉ ይሳደቡ እያልክ ከሆነ ጫርርር እኔ የምሰራው ስንት ቁምነገር አለ አይመለከተኝም ፈሪ ሳይኖር ይሞታል,መልካም
ህዝቡን ድምፅ ለምን አያሰማንም ምንድነው ይኸ ካሜራ ማን,መልካም
ህዝባችን ማወቅ ስላለበት ህዝቡ አሁንም አላወቀም,መልካም
ስለዚህ ክፉዎች በፍርድ  ኃጢአተኞችም በጻድቃን ማኅበር አይቆሙም እግዚአብሔር የጻድቃንን መንገድ ያውቃልና የክፉዎች መንገድ ግን ትጠፋለች ,መልካም
ባለ ስንት ቁጥር ሚስማሮች እንደሆኑ ፖሊስ እያጣራ መሆኑን ገልፆ ምርመራው ለተጨማሪ ቀን እንዲራዘም ሲል ፍርድ ቤቱን ጠየቀ,መልካም
ባለ አራት የሚባል ምዝገባው ላይ አልነበረም አሁን ከየት መጣ ሲጀመር ለእነ እንትና ታስቦ የተሰራ ስለሆነ ነው እንጂ,መልካም
ባለፈው ጊዜ አንዲት አሮጊት ሱማሌ የውሸት ድርሰት በማስጠናት እኔ የጃዋር መሀመድ እናት ነኝ እናም ጃዋርን አስራቹ ወደ ሀገር ቤት ላኩልኝ በሚል ድራማ አሰርተዋት በኢንተርኔት ለቀው ብዞዎቻችንን በሳቅ አፈረሱን,መልካም
ህዝቡን ያጋደለ ጀዋር መሀመድ ነው,መልካም
ባለፈው አመት የተመረቀው ተማሪዎች የት ደረሱና መማርን እንደትልቅ ነገር ማየቱ ኤጭ ወሬ,መልካም
ባለቤቱ ያቀለለውን አሞሌ ባለእዳ አይቀበለውም ስደተኛም በገዛ ሀገራችን ይገለን ጀመር,መልካም
ባለቤት አልባ ከሆነው ቤቶች እንዱ ለኔ ይሰጠኝ አንድ ካሬ ቤት የለኝም,መልካም
ምስጉን ነው በክፉዎች ምክር ያልሄደ  በኃጢአተኞችም መንገድ ያልቆመ  በዋዘኞችም ወንበር ያልተቀመጠ ነገር ግን በእግዚአብሔር ሕግ ደስ ይለዋል  ሕጉንም በቀንና በሌሊት ያስባል  እርሱም በውኃ ፈሳሾች ዳር እንደ ተተከለች  ፍሬዋን በየጊዜዋ እንደምትሰጥ  ቅጠልዋም እንደማይረግፍ ዛፍ ይሆናል  የሚሠራውም ሁሉ ይከናወንለታል ክፉዎች እንዲህ አይደሉም ነገር ግን ነፋስ ጠርጎ እንደሚወስደው ትቢያ ናቸው ,መልካም
አሕዛብ ለምን ያጕረመርማሉ? ወገኖችስ ለምን ከንቱን ይናገራሉ የምድር ነገሥታት ተነሡ  አለቆችም በእግዚአብሔርና በመሢሑ ላይ እንዲህ ሲሉ ተማከሩ ማሰርያቸውን እንበጥስ  ገመዳቸውንም ከእኛ እንጣል በሰማይ የሚኖር እርሱ ይሥቃል  ጌታም ይሣለቅባቸዋል በዚያን ጊዜ በቍጣው ይናገራቸዋል  በመዓቱም ያውካቸዋል እኔ ግን ንጉሤን ሾምሁ በተቀደሰው ተራራዬ በጽዮን ላይ ትእዛዙን እናገራለሁ  እግዚአብሔር አለኝ  አንተ ልጄ ነህ  እኔ ዛሬ ወለድሁህ ለምነኝ አሕዛብን ለርስትህ የምድርንም ዳርቻ ለግዛትህ እሰጥሃለሁ በብረት በትር ትጠብቃቸዋለህ  እንደ ሸክላ ሠሪ ዕቃዎች ትቀጠቅጣቸዋለህ አሁንም እናንት ነገሥታት  ልብ አድርጉ  እናንት የምድር ፈራጆችም  ተገሠጹ ለእግዚአብሔር በፍርሃት ተገዙ  በረዓድም ደስ ይበላችሁ ተግሣጹን ተቀበሉ ጌታ እንዳይቈጣ እናንተም በመንገድ እንዳትጠፉ  ቍጣው ፈጥና ትነድዳለችና  በእርሱ የታመኑ ሁሉ የተመሰገኑ ናቸው,መልካም
ህዝባችን አሁንም ፍትህንና ሰላምን ይፈልጋል ነገር ግን በተፈጠረው ችግር መነሻ ችግሩን ውስብስብ ለማድረግ የተለያዩ ትንኮሳወች ስላሉ ሁሉም አካል አከባቢውን የመጠበቅና ከፀጥታ ኋይል ጋር መተባበር ችግር የደረሰበት ወገን ካለ መደገፍና መተባበር በምንም አይነት ሁኔታ ሀይማኖት ብሄርና ሳይለያይ ለሰላም በአንድነት መቆም ይኖርበታል,መልካም
ህዝባችን ከማንኛውም አንባገነን መሪ እንታደጋለን,መልካም
ህዝባችን የማይሳተፍባቸው ውሳኔወች በፍፁም ተግባራዊ ሊሆኑ አይገባም በተለይም የቅርስ ጥበቃ ሀላፊወችን በተመለከተ ባለን ተጨባጭ መረጃ መሰረት የውሸት ሪፖርት ለዩኔስኮ በመጻፍ ላሊበላን በተመለከተ የሚቀርበውን አቤቱታ ሲፈልጉ በማስፈራራት ሌላ ጊዜ ደሞ የውሸት ተስፋ በመስጠት ህዝቡን ለከፍተኛ ምሬት የዳረጉ በመሆኑ በአሁኑ ሰአት ህዝቡ ቅርሳችንን ያድኑልናል የሚል አመኔታ ፈጽሞ የሌለው በመሆኑ በቀጣይ ይህ ጉዳይ ሊታሰብበት እና ሊታረም ይገባል እንላለን ,መልካም
ህዝብ ያልቃል እሱ ወንበር ላይ ቁጭ ብሎ ወሬ ያወራል ከወያኔ በማይተናነስ ሆኔታ እጅህ በደም ተጨማልቋል ይሄ እወቅ አብይ ወር ውስጥ ህዝቡን በላህው አገር መምራት ካልቻልክ ልቀቅ በወሬ እኮ አገር አይመራም ወሬ ወሬ አሁንስ ሸለችን ተግባር ዜሮ ነህ,መልካም
ህዝብ ያውቃል,መልካም
ህዝብ ይታዘባል,መልካም
ህዝብ ይጥይቃል አንድ ሰው ይመልሳል,መልካም
ህዝብህን ለመታደግ የቀባኸውንም ለማዳን ወጣህ የሀጢአተኛውን ቤት ራስ ቀጠቀጥህ መሰረቱን እስከ አንገቱ ድረስ ገለጥህ,መልካም
ህገመንግስቱ ለራስ ሲቆርሱ አያሳንሱ ነገር ነው,መልካም
ህገመንግስቱ የሚለው ማንኛውም ሰው የመናገር የመፃፍ እዲሁም ሀሳብን የመግለፅ የመቃወም ያለምንም ተፅእኖ ይላል ግን አሁን የሚባለው አልተፈቀደም ነው አልገባኝም  ,መልካም
ህገመንግስታዊ ስርአቱን በሀይል ለማፍረስ ተንቀሳቅሰዋል በሚል የተጠረጠሩ የተቃዋሚ ፖለቲካ ፓርቲ አባላትና ግለሰቦች ክስ ተመሰረተባቸው,መልካም
ህጋዊ ፀረ ሽብር አዋጅ አሁንም ያስፈልጋል የኢትዮጵያ መንግስት ሆይ አሁንም በአስቸኳይ ህገወጥ መሳሪያ የተጠቁት ስዎችን በተመለከተ ጠንካራ አዋጅ አውጡ,መልካም
ህግ ለማስከበር የፈራ መንግስት ሰበካ በዛብን,መልካም
ለሀያ ሰባት አመት የተለያየነው ሰዎች አሁን በአንድ ተደምረን በአንድ ስንቆም ከዚህ በላይ ምን ያስደስታል,መልካም
ለሀገራችሁ እውቀትን አሸጋግሩ በምትችሉት ሁሉ ህዝባችሁን ደግፉ ሰው በማገዝ እንጂ በማማረር የእናቱን ቤት ማስተካከል አይችልም በብሄር ሳንከፋፈል አንድ ሆነን ዛሬ እንነሳ ,መልካም
ለሀገራችን ሁሌም ሰላም ፍቅር ፍቅር ያሸንፉል,መልካም
ለሀገራችን አዛኝ እናት እንደምትሆኚ እናምናለን ሴቶች ጠንካሮች በዘዴና በብልሀት ማስተዳደር የሚችሉ ጀግኖች ናቸው,መልካም
ለሀገር ከሰራን ሁላችንም ከልብ እንስራ ሌላ ቆሻሻ አጀንዳ አይኑረን,መልካም
ለሁሉም ግዜ አለው መፍረስ ብቻ አደለም የሰውን ደም በከንቱ አጠፋም,መልካም
ለሁሉም ግዜ አለው ይች እውነት ትወጣለች ለሁም ግዜ አለው እግዚብሄር በፍቀደ ስአት እንዲህ ነው,መልካም
ለህወሀት ትህነግ የመጨረሻ ማስጠንቀቂያ ተሰቷታል ካልሆነ አማራ በአፈሙዝ መብቱን ያስከብራል,መልካም
ለህዝብ ከታሰበ ወሮ ዳግማዊት ሞገስን የሰላም ሚኒስተር ማድረግ ክብርት ሙፈሪያት ባለችበት ብትቀጥል ጥሩ ነበር,መልካም
ለለማና ለደክቶር አብይ ምስጋና ይገባቸው,መልካም
ለመሆኑ ይህ ኢትዮጵያ ውስጥ ነው ኢሄ ሀረመኔ ለመሆኑ እሱ ዜጋ ነው ኢየሱስ ታዲያ አይ ኤስ አይ ኤስ ምን አጠፋ የሰው ልጅ የማያደርገውን ኢሰብአዊ ድርጊት የሚፈፅሙ በሀገራችን የሚገኙት ማረሚያ ቤቶች በሙሉ መፈተሸ አለባቸው  ,መልካም
ለመሆኑ ግን ኢትዮጵያ ውስጥ የሞት ፍርድ የለም ያለው ማነው ይህ ሰው ስንት ህዝብ ሲያስጨፈጭፍ የቆየ መሆኑ ይታወቃል ለምን መላ እትሉትም ይህ ሰው እኮ የሱማሌ ተወላጅ እንዳልሆነ ተረጋግጧል ፍርዱን ስጡት በእውነት ስንት ሰው ነው ከመቃብር እየወጣ ያለው ለሁለት አመት ያህል የህዝብን ነፍስ ሲያስጨርስ እና ሲያጨፋጭፍ የቆየው እንደ ግብፅ መንግስት የስቅላት ፍርድ መፈረድ ይገባዋል,መልካም
ለመሆን የአለም ዋንጫ መቼ ነው እረሳሁት በአገሬ ፍቅር ሰከርኩ ቀኑም ለሊት ጠፍቶብኛል ጌታ እኮ ነው አሜን,መልካም
ለመምህራን ባገለለ ደመወዝ ምክንያት ይሆን ወይስ,መልካም
ለመሞት ለምን መስቀል አደባባይ መሄድ አስፈለገው,መልካም
ለእናንተ እኮ በኢህአዴግ በሚድያ ፕሮፖጋንዳ ክፍል የተዘጋጀ ጥያቄ ተሰጥቷቹ እሱን ነው ምጠይቁት እናቃለን ለማንኛውም ቤተ አማራ ወደ ፊት,መልካም
ለእኔ የፋና ጋዜጠኞች እውነት ሲናገሩ ማየት በቂዬ ነው ግን እስከ ዛሬ እውነቱን አለውቅ ብላችሁ ነው ዛሬ ላይ የምትበጠረቁ ነው ወይስ ከፍርድ ለማምለጥ ነው ብቻ ሁሉም እንደስራው ዋጋውን እስኪያገኝ ነው ከሰው ብታመልጡም ከፈጣሪ እና ከእራስ ህሊና ፍርድ አታመልጡም,መልካም
ለእዚህች ሀገር ሰላም ሁላችንም መልካሙን ነገር ማሰብ ይኖርብናል የሰው ልጅ ህይወት ዳግም ልናገኘው የማንችል ከመሆኑ ባለፈ ምንም እንካ የእያንዳዳችን ያልተስተካከለ ህይወትና ምቹ ያልሆነ አገዛዝ ሰልችቶን ለውጥ ፈላጊዎች ብንሆን እንኳን  በፋፁም ክቡር የሆነውን ህይወታችንንና በህይወት ዘመናችን ታላቅ ቦታ የምንሰጠውን የእምነት ስርአታችንን በሚያውክ አምላካችንን ከማስደሰት ይልቅ በማሳዘን የምንፈልገውን ሰላምና ለሁላችንም ይበጃል የምንለውን መሪ ማምጣት እንችላለን እባካችሁ በሀገር ውስጥም ከሀገር ውጭም የምትኖሩ ወገኖቻችን ዛሬ በአንድም በሌላም መልኩ ህይወቱን ከላይ የገለፅኩትን ለውጥ የምታመጣው አሁን ነው አሁን መጨረሻው ነው ትንሽ ይቀርሀል እያላችሁ የነገ ተረካቢው ወጣት በሀገሩ ሰርቶ እዳይለወጥ ተማሪዎች የትምህርት ገበታቼው እንዲስተጎጎል ባታደርጉ ከእናንተ ፋላጎት ይልቅ ለቀጣዬ ትውልድና ለመጭዋ ኢትዮጵያ መፃኢ እድል ብታስቡ በፈጣሪ ብላችሁ ይህቺ ን ሀገር በጎሳና በብሄር ለማጋደል አትሩጡ ይህቺ ሀገር እናንተን ተሸክማ አስተምራለችእባካችሁ እባካችሁአምላክ ሀገራችንን ይጠብቅልን የሞቱት ወገኖቻችንን አምላክ ነፋሳቼውን ይማር,መልካም
ለኦሮሞ ነጻነት ግንባር ኦነግ አመራሮች በተለያዩ አካባቢዎች ከመዞር ይልቅ ቁጭ ብለው በሀገር ደረጃ ተቀባይነት የሚያገኝ ፕሮግራም በመንደፍ ለምርጫ መዘጋጀት እንጂ በየሜዳው ለአቀባበል መዞር ትርጉም የለውም,መልካም
ለኦንግስ መሌ ኑሮልኝ በነበረ ቂጥ ቂጡን በብረት አለንጋ እየላጠ ነው ትጥቁን የሚሰፈታው የነበረ አሁንማ ንጥጥ ብለው ጠግቡ ዶር አብይ ፍቅር ያሻንፍል ብሎ ስላቀረባቸው እንደ ጀግንነት ተመለከቱት,መልካም
ሊሆን ይችላል የአባይን ብር ከበሉት ሰዎች ማስፈራሪያ ሲያስጨንቀው አባይ እንደታሰበው እየሄደ እንዳልሆነ ሲያውቅ ሀላፊነት አልተወጣውም ብሎ አስቦ ይሆናል ራሱን ያጠፋው,መልካም
ሊቁ ቅዱስ ቄርሎስ ዘእስክንድርያም ፈጣሬ ኵሉ እግዚአብሄር ሰውን በምድር ላይ ጠቢብ አድርጐ ፈጥሮት ነበር ማሰብና ማሰላሰል የሚችል ፍጥረት አድርጐ ፈጥሮት ነበር ሰይጣን ግን አታለለው ምንም እንኳን ሰው በስላሴ አምሳል ቢፈጠርም መልኩን አበላሸው ፈጣሬ ኵሉ እግዚአብሄርን ማወቅ ተሳነው ክፉው ሰይጣን ሰውን እንስሳ እስኪመስል ድረስ ክብሩን አዋረደው መዝሙረኛው ዳዊት ሰውስ ክብሩን አላወቀም የሚጠፉ እስሳትን መሰለ ያለውም ስለዚኹ ነው መዝ በመኾኑም አህያይቱ ክብራቸውን አጥተው ተዋርደው የነበሩትን እስራኤል ዘስጋን ትመስላለች እስራኤል ከህጉ ጥቂት ነገርን ያውቃሉ ከነቢያትና ከቅዱሳንም ትንሽ ያውቃሉ ከኹሉም በላይ ደግሞ ወደ አሚን የሚጠራቸውን ክርስቶስን አልታዘዙትም እኔ የአለም ብርሀን ነኝ ሲላቸውም እንደ አህያይቱ በድንቁርና ተይዘው እንደነበረ ሲገልጥላቸው ነውውርንጫይቱ ደግሞ አህዛብን ትወክላለች ውርንጫ እኽልን ለመጫን እንደማታገለግል ኹሉ አህዛብም ማኅደረ እግዚአብሄር ከመኾን ርቀው ነበርና በማለት ገልጿል,መልካም
ሊያሳክሟት ፍቃደ እንዳልሆኑና በሽታዋ ኦፕራሲዮን እንደሚያስፈልገው ተነግሯታል ግን ከነ ህመሟ ሊልኳት ቢሉም አልተሳካም ,መልካም
ሊደረግ ነው የመሰረት ድንጋይ ተጣለ ተብሎ ሳይጀመር ሳይጋመስ ሳይጠናቀቅ የቀረው ስራ የቱ ነው አልፎ አልፎ የታቀደ እቅድ ተጀምሮ ሳይሳካ ቢዘገይስ ምኑ ነው ሀጢያቱ የመላእክት እቅድ ሳይሆን የሰው ልጆች ያቀዱት መሆኑ ግልጽ ነው የናንተ ችግር ግን ሌላ ነው,መልካም
ሊዲያ አማራ ይደራጃል ይሄ ማስታወቂያ ህወሀት አማራውን ለመጨረስ ማቀዱን ቁልጭ አድርጎ ያሳያል ሄኖክ የሺጥላ ባለፈው በግጥሙ እንዳሳየው አፍንጫ ሲመታ አይን ያለቅሳል ነው ነገሩ በዚህ ማስታወቂያ ለአማሮች የተለየ ትርጉም በማዘጋጀት ህወሀት አማሮችን ለመፍጀት እየሞከረ ነው,መልካም
ልደቱም ማነው ሲጀመር ለምን ይጠየቃል ቀን አይቶ የሚከዳ ይሄ ልኩን የሚነግረው አቶ ነው የስልጣን ጥመኛ,መልካም
ልጆች ሆይ መጨረሻው ስአት ነው የክርስቶስም ተቃዋሚ ይመጣ ዘንድ እንደ ሰማችሁ አሁን እንኳ ብዙዎች የክርስቶስ ተቃዋሚዎች ተነስተዋል ስለዚህም መጨረሻው ስአት እንደሆነ እናውቃለን,መልካም
